loc_rowid,pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,pl_orbper,pl_orbsmax,pl_radj,pl_bmassj,pl_orbeccen,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_age,sy_dist,pl_bmass (Msun)
11287,Kepler-1357 b,Kepler-1357,1,1,1,0,Transit,3.0091324,,0.114,,,,,5597.0,0.9,0.93,-0.06,[Fe/H],,4.57,1015.69,
11297,Kepler-1358 b,Kepler-1358,1,1,1,0,Transit,7.06317341,,0.1,,,,,5181.0,0.79,0.82,-0.08,[Fe/H],,5.13,546.998,
11306,Kepler-1359 b,Kepler-1359,1,1,1,0,Transit,59.4970952,,0.252,,,,,4709.0,0.72,0.78,0.11,[Fe/H],,2.34,614.859,
11312,Kepler-136 b,Kepler-136,1,2,2,0,Transit,11.5789,0.106,0.183,,,,,6165.0,1.35,,,,,,420.818,
11329,Kepler-136 c,Kepler-136,1,2,2,0,Transit,16.399235,0.133,0.178,,,,,6165.0,1.35,,,,,,420.818,
11332,Kepler-1360 b,Kepler-1360,1,1,1,0,Transit,40.5286413,,0.303,,,,,6778.0,1.83,1.51,0.06,[Fe/H],,1.55,1516.27,
11348,Kepler-1361 b,Kepler-1361,1,1,1,0,Transit,3.57554956,,0.077,,,,,5131.0,0.79,0.83,0.0,[Fe/H],,4.9,389.143,
11351,Kepler-1362 b,Kepler-1362,1,1,1,0,Transit,136.205626,,0.232,,,,,4857.0,0.74,0.8,0.06,[Fe/H],,3.09,731.298,
11364,Kepler-1363 b,Kepler-1363,1,1,1,0,Transit,2.94194094,,0.112,,,,,4839.0,0.72,0.76,-0.09,[Fe/H],,4.17,541.714,
11371,Kepler-1364 b,Kepler-1364,1,1,1,0,Transit,13.32196237,,0.192,,,,,6805.0,1.79,1.49,0.04,[Fe/H],,1.58,1056.9,
11384,Kepler-1365 b,Kepler-1365,1,1,2,0,Transit,7.69993485,,0.082,,,,,5770.0,1.05,1.0,0.03,[Fe/H],,6.03,840.128,
11393,Kepler-1365 c,Kepler-1365,1,1,2,0,Transit,4.77468005,,0.071,,,,,5770.0,1.05,1.0,0.03,[Fe/H],,6.03,840.128,
11399,Kepler-1366 b,Kepler-1366,1,1,1,0,Transit,2.16457097,,0.128,,,,,4070.0,0.6,0.62,-0.02,[Fe/H],,3.98,465.826,
11410,Kepler-1367 b,Kepler-1367,1,1,1,0,Transit,1.57409027,,0.082,,,,,4106.0,0.6,0.62,-0.06,[Fe/H],,3.89,401.484,
11418,Kepler-1368 b,Kepler-1368,1,1,1,0,Transit,0.67564949,,0.147,,,,,5906.0,1.08,1.07,0.1,[Fe/H],,3.47,1635.82,
11424,Kepler-1369 b,Kepler-1369,1,1,1,0,Transit,25.873148,,0.24,,,,,5761.0,0.99,0.99,0.0,[Fe/H],,4.07,1236.56,
11436,Kepler-137 b,Kepler-137,1,1,2,0,Transit,8.436387,0.077,0.131,,,,,5187.0,0.8,,,,,,302.979,
11448,Kepler-137 c,Kepler-137,1,1,2,0,Transit,18.735753,0.13,0.168,,,,,5187.0,0.8,,,,,,302.979,
11462,Kepler-1370 b,Kepler-1370,1,1,2,0,Transit,20.2641684,,0.164,,,,,6202.0,1.29,1.19,0.05,[Fe/H],,2.88,1004.1,
11468,Kepler-1370 c,Kepler-1370,1,1,2,0,Transit,7.44142113,,0.113,,,,,6202.0,1.29,1.19,0.05,[Fe/H],,2.88,1004.1,
11482,Kepler-1371 b,Kepler-1371,1,1,2,0,Transit,3.4462039,,0.065,,,,,5361.0,0.83,0.87,-0.07,[Fe/H],,4.37,515.334,
11489,Kepler-1371 c,Kepler-1371,1,1,2,0,Transit,2.00541269,,0.057,,,,,5361.0,0.83,0.87,-0.07,[Fe/H],,4.37,515.334,
11492,Kepler-1372 b,Kepler-1372,1,1,1,0,Transit,1.31155557,,0.113,,,,,5677.0,0.97,0.98,0.05,[Fe/H],,5.01,1303.22,
11504,Kepler-1373 b,Kepler-1373,1,1,1,0,Transit,1.29123275,,0.103,,,,,6299.0,1.33,1.22,0.03,[Fe/H],,2.51,1699.46,
11515,Kepler-1374 b,Kepler-1374,1,1,1,0,Transit,10.65276707,,0.204,,,,,5323.0,0.81,0.85,-0.13,[Fe/H],,4.47,1078.46,
11522,Kepler-1375 b,Kepler-1375,1,1,1,0,Transit,3.3004192,,0.155,,,,,6704.0,1.78,1.47,0.09,[Fe/H],,1.66,1430.84,
11533,Kepler-1376 b,Kepler-1376,1,1,1,0,Transit,5.30880656,,0.094,,,,,5659.0,0.97,0.98,0.07,[Fe/H],,4.68,868.056,
11542,Kepler-1377 b,Kepler-1377,1,1,1,0,Transit,0.74092842,,0.112,,,,,5218.0,0.82,0.86,0.05,[Fe/H],,5.01,1146.1,
11552,Kepler-1378 b,Kepler-1378,1,1,1,0,Transit,11.95398936,,0.196,,,,,4407.0,0.67,0.7,0.03,[Fe/H],,6.46,506.434,
11555,Kepler-1379 b,Kepler-1379,1,1,1,0,Transit,0.88184115,,0.116,,,,,5188.0,0.79,0.83,-0.04,[Fe/H],,5.01,971.325,
11570,Kepler-138 b,Kepler-138,1,1,4,0,Transit,10.3134,0.0753,0.057,0.00022,0.02,88.67,,3841.0,0.54,0.54,-0.18,[Fe/H],-1.252,,66.8624,2.1001200000000001e-07
11593,Kepler-138 c,Kepler-138,1,1,4,0,Transit,13.7815,0.0913,0.135,0.00724,0.017,89.02,,3841.0,0.54,0.54,-0.18,[Fe/H],-1.252,,66.8624,6.911304e-06
11605,Kepler-138 d,Kepler-138,1,1,4,0,Transit,23.0923,0.1288,0.135,0.00661,0.01,89.04,,3841.0,0.54,0.54,-0.18,[Fe/H],-1.252,,66.8624,6.309906e-06
11613,Kepler-138 e,Kepler-138,1,1,4,0,Transit Timing Variations,38.23,0.1803,,0.00135,0.112,88.53,,3841.0,0.54,0.54,-0.18,[Fe/H],-1.252,,66.8624,1.2887100000000001e-06
11617,Kepler-1380 b,Kepler-1380,1,1,1,0,Transit,10.3108245,,0.128,,,,,5570.0,0.94,0.96,0.1,[Fe/H],,4.79,2462.94,
11627,Kepler-1381 b,Kepler-1381,1,1,1,0,Transit,25.3842686,,0.201,,,,,5747.0,0.94,0.96,-0.1,[Fe/H],,4.07,1197.04,
11640,Kepler-1382 b,Kepler-1382,1,1,1,0,Transit,16.3583055,,0.168,,,,,6161.0,1.72,1.36,0.3,[Fe/H],,2.75,738.261,
11650,Kepler-1383 b,Kepler-1383,1,1,1,0,Transit,13.9093583,,0.126,,,,,6370.0,1.44,1.26,0.03,[Fe/H],,2.24,1027.21,
11652,Kepler-1384 b,Kepler-1384,1,1,1,0,Transit,15.36262753,,0.173,,,,,4919.0,0.74,0.78,-0.06,[Fe/H],,4.57,,
11667,Kepler-1385 b,Kepler-1385,1,1,1,0,Transit,2.88879862,,0.076,,,,,5732.0,1.29,1.15,0.41,[Fe/H],,4.37,688.795,
11672,Kepler-1386 b,Kepler-1386,1,1,1,0,Transit,6.73972381,,0.111,,,,,5733.0,1.03,1.02,0.11,[Fe/H],,5.01,835.882,
11679,Kepler-1387 b,Kepler-1387,1,1,1,0,Transit,2.27952666,,0.083,,,,,5046.0,0.77,0.82,0.02,[Fe/H],,4.37,455.358,
11696,Kepler-1388 b,Kepler-1388,1,1,4,0,Transit,12.2854603,,0.231,,,,,4098.0,0.61,0.63,0.02,[Fe/H],,4.47,453.795,
11697,Kepler-1388 c,Kepler-1388,1,1,4,0,Transit,5.53608151,,0.202,,,,,4098.0,0.61,0.63,0.02,[Fe/H],,4.47,453.795,
11707,Kepler-1388 d,Kepler-1388,1,1,4,0,Transit,20.9568158,,0.255,,,,,4098.0,0.61,0.63,0.02,[Fe/H],,4.47,453.795,
11714,Kepler-1388 e,Kepler-1388,1,1,4,0,Transit,37.6327084,,0.219,,,,,4098.0,0.61,0.63,0.02,[Fe/H],,4.47,453.795,
11729,Kepler-1389 b,Kepler-1389,1,1,1,0,Transit,99.2530951,,0.158,,,,,5078.0,0.74,0.81,-0.14,[Fe/H],,2.09,497.093,
11742,Kepler-139 b,Kepler-139,1,1,4,0,Transit,15.771044,0.127,0.262,,,,,5594.0,1.3,,,,,,391.038,
11750,Kepler-139 c,Kepler-139,1,1,4,0,Transit,157.072878,0.586,0.302,,,,,5594.0,1.3,,,,,,391.038,
11762,Kepler-139 d,Kepler-139,1,1,4,0,Transit,7.30569992,0.075553,0.151,0.01466,0.0,,,,,1.08,,,,,391.038,1.3994436e-05
11763,Kepler-139 e,Kepler-139,1,1,4,0,Radial Velocity,2047.635373,3.235796,,1.34071,0.013121,,,,,1.08,,,,,391.038,0.001279841766
11768,Kepler-1390 b,Kepler-1390,1,1,1,0,Transit,6.48021673,,0.105,,,,,5753.0,0.98,0.98,-0.01,[Fe/H],,4.47,723.431,
11774,Kepler-1391 b,Kepler-1391,1,1,1,0,Transit,54.4092333,,0.15,,,,,5840.0,1.1,1.03,0.04,[Fe/H],,5.5,1038.35,
11786,Kepler-1392 b,Kepler-1392,1,1,1,0,Transit,15.1410397,,0.175,,,,,5479.0,0.85,0.88,-0.11,[Fe/H],,4.68,,
11795,Kepler-1393 b,Kepler-1393,1,1,1,0,Transit,2.44357812,,0.071,,,,,5697.0,0.92,0.95,-0.09,[Fe/H],,3.47,544.456,
11806,Kepler-1394 b,Kepler-1394,1,1,1,0,Transit,3.93766373,,0.124,,,,,6481.0,2.55,1.64,0.06,[Fe/H],,1.91,640.409,
11817,Kepler-1395 b,Kepler-1395,1,1,1,0,Transit,3.78470649,,0.071,,,,,6138.0,1.23,1.17,0.12,[Fe/H],,2.88,492.894,
11823,Kepler-1396 b,Kepler-1396,1,1,1,0,Transit,18.2206421,,0.185,,,,,6195.0,1.27,1.18,0.04,[Fe/H],,2.75,1066.46,
11830,Kepler-1397 b,Kepler-1397,1,1,1,0,Transit,47.449955,,0.153,,,,,6026.0,1.12,1.09,0.0,[Fe/H],,3.55,1198.25,
11838,Kepler-1398 b,Kepler-1398,1,1,2,0,Transit,2.78815679,,0.08,,,,,6126.0,1.18,1.13,0.01,[Fe/H],,3.09,852.204,
11847,Kepler-1398 c,Kepler-1398,1,1,2,0,Transit,4.13827595,,0.092,,,,,6126.0,1.18,1.13,0.01,[Fe/H],,3.09,852.204,
11860,Kepler-1399 b,Kepler-1399,1,1,1,0,Transit,1.63865306,,0.112,,,,,5735.0,0.96,0.97,-0.03,[Fe/H],,4.37,1385.7,
11872,Kepler-14 b,Kepler-14,1,2,1,0,Transit,6.790123,,1.136,8.4,0.035,90.0,,6395.0,2.05,1.51,0.12,[Fe/H],0.799,2.2,,0.00801864
11884,Kepler-140 b,Kepler-140,1,1,2,0,Transit,3.25427,0.045,0.144,,,,,6077.0,1.29,,,,,,583.859,
11892,Kepler-140 c,Kepler-140,1,1,2,0,Transit,91.353282,0.414,0.161,,,,,6077.0,1.29,,,,,,583.859,
11906,Kepler-1400 b,Kepler-1400,1,1,1,0,Transit,9.06689421,,0.145,,,,,5044.0,0.78,0.83,0.04,[Fe/H],,4.57,752.237,
11910,Kepler-1401 b,Kepler-1401,1,1,1,0,Transit,11.20066445,,0.15,,,,,5964.0,1.1,1.07,0.04,[Fe/H],,3.55,1425.43,
11915,Kepler-1402 b,Kepler-1402,1,1,1,0,Transit,2.03387914,,0.068,,,,,5416.0,0.87,0.9,0.03,[Fe/H],,4.57,1493.64,
11926,Kepler-1403 b,Kepler-1403,1,1,1,0,Transit,5.19492202,,0.191,,,,,6060.0,1.15,1.11,0.03,[Fe/H],,3.31,2163.9,
11939,Kepler-1404 b,Kepler-1404,1,1,1,0,Transit,15.9314739,,0.179,,,,,5261.0,0.8,0.84,-0.09,[Fe/H],,4.57,962.183,
11945,Kepler-1405 b,Kepler-1405,1,1,1,0,Transit,28.2274184,,0.353,,,,,5925.0,1.07,1.05,0.03,[Fe/H],,3.63,1530.3,
11954,Kepler-1406 b,Kepler-1406,1,1,1,0,Transit,11.62905828,,0.098,,,,,5892.0,1.12,1.05,0.04,[Fe/H],,5.01,572.403,
11961,Kepler-1407 b,Kepler-1407,1,1,1,0,Transit,20.0711504,,0.201,,,,,6010.0,1.15,1.1,0.05,[Fe/H],,3.24,1396.41,
11977,Kepler-1408 b,Kepler-1408,1,1,1,0,Transit,2.99793191,,0.079,,,,,6170.0,1.35,1.21,0.0,[Fe/H],,2.57,535.048,
11980,Kepler-1409 b,Kepler-1409,1,1,1,0,Transit,0.76486493,,0.093,,,,,5160.0,0.79,0.83,-0.03,[Fe/H],,4.79,694.89,
11993,Kepler-141 b,Kepler-141,1,1,2,0,Transit,3.107675,0.039,0.062,,,,,4910.0,0.79,,,,,,301.183,
12006,Kepler-141 c,Kepler-141,1,1,2,0,Transit,7.010606,0.067,0.126,,,,,4910.0,0.79,,,,,,301.183,
12013,Kepler-1410 b,Kepler-1410,1,1,1,0,Transit,60.866168,,0.159,,,,,4092.0,0.6,0.63,0.01,[Fe/H],,4.07,,
12028,Kepler-1411 b,Kepler-1411,1,1,1,0,Transit,86.1150888,,0.252,,,,,5664.0,0.92,0.95,-0.04,[Fe/H],,4.17,1660.48,
12032,Kepler-1412 b,Kepler-1412,1,1,1,0,Transit,3.6146051,,0.074,,,,,5880.0,1.27,1.06,0.04,[Fe/H],,6.31,755.678,
12044,Kepler-1413 b,Kepler-1413,1,1,1,0,Transit,13.1829642,,0.162,,,,,5196.0,0.8,0.84,-0.05,[Fe/H],,4.68,1167.49,
12051,Kepler-1414 b,Kepler-1414,1,1,1,0,Transit,3.51576315,,0.11,,,,,4951.0,0.75,0.8,-0.02,[Fe/H],,4.68,570.835,
12058,Kepler-1415 b,Kepler-1415,1,1,1,0,Transit,0.63642408,,0.115,,,,,5267.0,0.84,0.89,0.12,[Fe/H],,4.17,1043.56,
12071,Kepler-1416 b,Kepler-1416,1,1,1,0,Transit,1.49514952,,0.079,,,,,6019.0,1.15,1.09,0.03,[Fe/H],,2.95,949.59,
12082,Kepler-1417 b,Kepler-1417,1,1,1,0,Transit,20.3505213,,0.089,,,,,5839.0,1.02,1.02,0.02,[Fe/H],,4.07,991.845,
12084,Kepler-1418 b,Kepler-1418,1,1,1,0,Transit,22.4764425,,0.148,,,,,4770.0,0.72,0.77,0.0,[Fe/H],,3.63,,
12099,Kepler-1419 b,Kepler-1419,1,1,1,0,Transit,42.5215895,,0.255,,,,,5796.0,1.01,1.01,0.04,[Fe/H],,4.37,1498.58,
12107,Kepler-142 b,Kepler-142,1,1,3,0,Transit,2.024152,0.032,0.178,,,,,5790.0,1.27,,,,,,548.686,
12115,Kepler-142 c,Kepler-142,1,1,3,0,Transit,4.761702,0.057,0.255,,,,,5790.0,1.27,,,,,,548.686,
12130,Kepler-142 d,Kepler-142,1,1,3,0,Transit,41.809118,0.242,0.193,,,,,5790.0,1.27,,,,,,548.686,
12141,Kepler-1420 b,Kepler-1420,1,1,1,0,Transit,6.69960006,,0.114,,,,,5187.0,0.79,0.82,-0.1,[Fe/H],,4.9,1054.37,
12151,Kepler-1421 b,Kepler-1421,1,1,1,0,Transit,6.9131112,,0.083,,,,,6335.0,1.42,1.25,0.05,[Fe/H],,2.75,783.401,
12160,Kepler-1422 b,Kepler-1422,1,1,1,0,Transit,18.6051942,,0.18,,,,,6194.0,1.23,1.15,0.0,[Fe/H],,3.02,2465.84,
12162,Kepler-1423 b,Kepler-1423,1,1,1,0,Transit,23.955378,,0.095,,,,,4939.0,0.75,0.79,-0.02,[Fe/H],,4.68,,
12176,Kepler-1424 b,Kepler-1424,1,1,1,0,Transit,29.6091744,,0.103,,,,,5838.0,1.07,1.02,0.01,[Fe/H],,5.25,661.421,
12182,Kepler-1425 b,Kepler-1425,1,1,1,0,Transit,14.4541302,,0.084,,,,,5718.0,0.95,0.97,-0.03,[Fe/H],,4.07,863.873,
12191,Kepler-1426 b,Kepler-1426,1,1,1,0,Transit,14.2563227,,0.139,,,,,5831.0,1.02,1.02,0.03,[Fe/H],,4.07,1697.81,
12200,Kepler-1427 b,Kepler-1427,1,1,1,0,Transit,0.96897238,,0.098,,,,,5793.0,1.01,1.01,0.06,[Fe/H],,4.07,,
12210,Kepler-1428 b,Kepler-1428,1,1,1,0,Transit,10.67607169,,0.146,,,,,6184.0,1.36,1.28,0.35,[Fe/H],,2.04,1530.32,
12215,Kepler-1429 b,Kepler-1429,1,1,1,0,Transit,4.48487493,,0.115,,,,,5902.0,1.07,1.05,0.04,[Fe/H],,4.17,1214.09,
12222,Kepler-143 b,Kepler-143,1,1,2,0,Transit,16.007583,0.127,0.215,,,,,5848.0,1.36,,,,,,809.467,
12232,Kepler-143 c,Kepler-143,1,1,2,0,Transit,27.082511,0.181,0.301,,,,,5848.0,1.36,,,,,,809.467,
12245,Kepler-1430 b,Kepler-1430,1,1,1,0,Transit,2.46050993,,0.105,,,,,4796.0,0.72,0.77,-0.03,[Fe/H],,2.09,875.523,
12257,Kepler-1431 b,Kepler-1431,1,1,1,0,Transit,5.86601526,,0.131,,,,,5806.0,1.03,1.03,0.07,[Fe/H],,4.27,1623.24,
12260,Kepler-1432 b,Kepler-1432,1,1,1,0,Transit,23.9109011,,0.198,,,,,6031.0,1.13,1.09,0.02,[Fe/H],,3.47,2171.87,
12267,Kepler-1433 b,Kepler-1433,1,1,1,0,Transit,4.13592271,,0.139,,,,,6097.0,1.19,1.14,0.07,[Fe/H],,3.02,,
12280,Kepler-1434 b,Kepler-1434,1,1,1,0,Transit,8.05333618,,0.099,,,,,6291.0,2.04,1.47,0.19,[Fe/H],,2.57,775.529,
12292,Kepler-1435 b,Kepler-1435,1,1,1,0,Transit,4.45343281,,0.077,,,,,6356.0,1.32,1.21,-0.03,[Fe/H],,2.63,704.211,
12296,Kepler-1436 b,Kepler-1436,1,1,1,0,Transit,9.705716,,0.117,,,,,5972.0,1.09,1.06,-0.01,[Fe/H],,3.8,2530.62,
12307,Kepler-1437 b,Kepler-1437,1,1,1,0,Transit,10.9295461,,0.122,,,,,5557.0,0.9,0.93,-0.02,[Fe/H],,4.57,2101.69,
12314,Kepler-1438 b,Kepler-1438,1,1,1,0,Transit,2.31942009,,0.084,,,,,5530.0,0.96,0.97,0.2,[Fe/H],,5.37,1154.13,
12322,Kepler-1439 b,Kepler-1439,1,1,1,0,Transit,8.07392849,,0.13,,,,,3578.0,0.43,0.46,-0.03,[Fe/H],,4.07,225.393,
12335,Kepler-144 b,Kepler-144,1,1,2,0,Transit,5.885273,0.066,0.119,,,,,6075.0,1.24,,,,,,384.917,
12352,Kepler-144 c,Kepler-144,1,1,2,0,Transit,10.104665,0.094,0.12,,,,,6075.0,1.24,,,,,,384.917,
12359,Kepler-1440 b,Kepler-1440,1,1,1,0,Transit,39.859484,,0.112,,,,,5698.0,0.96,0.98,0.04,[Fe/H],,4.47,1115.35,
12365,Kepler-1441 b,Kepler-1441,1,1,1,0,Transit,39.4419839,,0.117,,,,,5802.0,1.0,1.0,0.01,[Fe/H],,3.89,1110.48,
12379,Kepler-1442 b,Kepler-1442,1,1,1,0,Transit,81.4162941,,0.351,,,,,6394.0,1.44,1.34,0.26,[Fe/H],,1.7,608.68,
12384,Kepler-1443 b,Kepler-1443,1,1,1,0,Transit,2.41811321,,0.087,,,,,6289.0,1.27,1.19,0.0,[Fe/H],,2.63,593.646,
12395,Kepler-1444 b,Kepler-1444,1,1,1,0,Transit,33.42035034,,0.194,,,,,5810.0,1.05,1.03,0.06,[Fe/H],,4.79,319.675,
12399,Kepler-1445 b,Kepler-1445,1,1,1,0,Transit,10.60052251,,0.086,,,,,6150.0,1.26,1.13,-0.03,[Fe/H],,3.8,506.357,
12409,Kepler-1446 b,Kepler-1446,1,1,1,0,Transit,0.68996783,,0.073,,,,,4865.0,0.75,0.81,0.11,[Fe/H],,2.63,152.075,
12419,Kepler-1447 b,Kepler-1447,1,1,1,0,Transit,56.6747285,,0.259,,,,,5722.0,0.95,0.97,-0.03,[Fe/H],,4.17,890.296,
12429,Kepler-1448 b,Kepler-1448,1,1,1,0,Transit,12.27065865,,0.144,,,,,5774.0,0.93,0.95,-0.16,[Fe/H],,3.55,768.903,
12436,Kepler-1449 b,Kepler-1449,1,1,1,0,Transit,13.2274528,,0.15,,,,,5979.0,1.1,1.08,0.04,[Fe/H],,3.47,2006.48,
12445,Kepler-145 b,Kepler-145,1,1,2,0,Transit,22.951,,0.236,0.117,,,,,1.85,1.32,,,,,566.85,0.0001116882
12462,Kepler-145 c,Kepler-145,1,1,2,0,Transit,42.882,,0.385,0.25,,,,,1.85,1.32,,,,,566.85,0.00023865
12476,Kepler-1450 b,Kepler-1450,1,1,1,0,Transit,54.5094166,,0.153,,,,,4524.0,0.68,0.71,-0.02,[Fe/H],,4.37,505.829,
12479,Kepler-1451 b,Kepler-1451,1,1,1,0,Transit,35.622233,,0.299,,,,,5782.0,0.99,1.0,0.01,[Fe/H],,4.17,1058.72,
12490,Kepler-1452 b,Kepler-1452,1,1,1,0,Transit,42.913751,,0.241,,,,,6101.0,2.06,1.41,0.14,[Fe/H],,3.24,996.32,
12496,Kepler-1453 b,Kepler-1453,1,1,1,0,Transit,47.1611696,,0.238,,,,,5665.0,0.94,0.97,0.01,[Fe/H],,4.27,1196.04,
12508,Kepler-1454 b,Kepler-1454,1,1,1,0,Transit,47.0319479,,0.168,,,,,5448.0,0.86,0.9,-0.02,[Fe/H],,4.57,780.566,
12512,Kepler-1455 b,Kepler-1455,1,1,1,0,Transit,49.276764,,0.193,,,,,4075.0,0.6,0.62,-0.02,[Fe/H],,4.17,357.621,
12527,Kepler-1456 b,Kepler-1456,1,1,1,0,Transit,18.1373829,,0.102,,,,,4231.0,0.62,0.64,-0.09,[Fe/H],,3.72,370.312,
12534,Kepler-1457 b,Kepler-1457,1,1,1,0,Transit,51.1110243,,0.178,,,,,5866.0,1.01,1.01,-0.05,[Fe/H],,3.72,889.885,
12544,Kepler-1458 b,Kepler-1458,1,1,1,0,Transit,47.9872764,,0.246,,,,,5653.0,0.94,0.96,0.02,[Fe/H],,4.17,544.45,
12555,Kepler-1459 b,Kepler-1459,1,1,1,0,Transit,62.8691611,,0.121,,,,,4828.0,0.74,0.78,0.01,[Fe/H],,3.89,455.479,
12558,Kepler-146 b,Kepler-146,1,1,2,0,Transit,31.158799,0.2,0.331,,,,,5948.0,1.21,,,,,,716.797,
12578,Kepler-146 c,Kepler-146,1,1,2,0,Transit,76.732171,0.364,0.279,,,,,5948.0,1.21,,,,,,716.797,
12583,Kepler-1460 b,Kepler-1460,1,1,1,0,Transit,29.9633247,,0.175,,,,,4422.0,0.67,0.7,-0.02,[Fe/H],,3.98,553.218,
12597,Kepler-1461 b,Kepler-1461,1,1,1,0,Transit,29.3494775,,0.181,,,,,4919.0,0.74,0.79,-0.04,[Fe/H],,3.24,679.106,
12605,Kepler-1462 b,Kepler-1462,1,1,1,0,Transit,65.6488341,,0.341,,,,,5756.0,1.0,1.0,0.06,[Fe/H],,4.07,1017.82,
12610,Kepler-1463 b,Kepler-1463,1,1,1,0,Transit,25.15864,,0.166,,,,,5679.0,0.95,0.96,0.0,[Fe/H],,4.79,1687.47,
12622,Kepler-1464 b,Kepler-1464,1,1,2,0,Transit,31.7785901,,0.148,,,,,5828.0,1.01,1.02,0.03,[Fe/H],,3.89,1151.73,
12624,Kepler-1464 c,Kepler-1464,1,1,2,0,Transit,5.32786292,,0.089,,,,,5828.0,1.01,1.02,0.03,[Fe/H],,3.89,1151.73,
12637,Kepler-1465 b,Kepler-1465,1,1,1,0,Transit,31.8277111,,0.158,,,,,4726.0,0.71,0.75,-0.06,[Fe/H],,3.72,359.497,
12643,Kepler-1466 b,Kepler-1466,1,1,1,0,Transit,31.1750448,,0.138,,,,,5884.0,1.02,1.01,-0.07,[Fe/H],,3.89,631.949,
12656,Kepler-1467 b,Kepler-1467,1,1,1,0,Transit,47.0569043,,0.294,,,,,5332.0,0.82,0.86,-0.07,[Fe/H],,4.37,852.888,
12664,Kepler-1468 b,Kepler-1468,1,1,3,0,Transit,8.23984869,,0.154,,,,,5893.0,1.05,1.04,0.03,[Fe/H],,3.55,1899.24,
12672,Kepler-1468 c,Kepler-1468,1,1,3,0,Transit,3.54553021,,0.103,,,,,5893.0,1.05,1.04,0.03,[Fe/H],,3.55,1899.24,
12679,Kepler-1468 d,Kepler-1468,1,1,3,0,Transit,19.59059906,,0.297,,,,,5794.0,1.5,1.07,0.14,[Fe/H],,,1899.24,
12688,Kepler-1469 b,Kepler-1469,1,1,1,0,Transit,21.8635301,,0.25,,,,,5507.0,0.89,0.92,0.02,[Fe/H],,4.47,1159.3,
12700,Kepler-147 b,Kepler-147,1,1,2,0,Transit,12.610584,0.113,0.136,,,,,6012.0,1.47,,,,,,1042.02,
12711,Kepler-147 c,Kepler-147,1,1,2,0,Transit,33.416423,0.216,0.217,,,,,6012.0,1.47,,,,,,1042.02,
12719,Kepler-1470 b,Kepler-1470,1,1,1,0,Transit,16.2950903,,0.095,,,,,4961.0,0.76,0.8,-0.01,[Fe/H],,4.57,590.601,
12720,Kepler-1471 b,Kepler-1471,1,1,2,0,Transit,3.63899398,,0.126,,,,,5660.0,0.93,0.95,-0.03,[Fe/H],,4.57,978.678,
12730,Kepler-1471 c,Kepler-1471,1,1,2,0,Transit,11.6044881,0.0981,,,0.0,89.74,,5533.0,1.17,0.93,0.16,[Fe/H],,,978.678,
12739,Kepler-1472 b,Kepler-1472,1,1,1,0,Transit,38.1312831,,0.17,,,,,6159.0,1.25,1.16,0.03,[Fe/H],,3.09,1479.14,
12749,Kepler-1473 b,Kepler-1473,1,1,1,0,Transit,14.4273551,,0.106,,,,,6046.0,1.09,1.09,-0.01,[Fe/H],,2.63,652.253,
12756,Kepler-1474 b,Kepler-1474,1,1,1,0,Transit,36.4333452,,0.193,,,,,5870.0,1.04,1.04,0.04,[Fe/H],,3.8,1180.9,
12763,Kepler-1475 b,Kepler-1475,1,1,1,0,Transit,82.177374,,0.261,,,,,6214.0,1.28,1.18,0.03,[Fe/H],,2.82,1568.38,
12774,Kepler-1476 b,Kepler-1476,1,1,1,0,Transit,10.35863224,,0.149,,,,,5663.0,0.96,0.98,0.06,[Fe/H],,4.57,1002.74,
12783,Kepler-1477 b,Kepler-1477,1,1,1,0,Transit,11.55530021,,0.105,,,,,5100.0,0.78,0.81,-0.06,[Fe/H],,4.68,680.828,
12792,Kepler-1478 b,Kepler-1478,1,1,1,0,Transit,26.0840594,,0.154,,,,,5904.0,1.06,1.04,0.03,[Fe/H],,3.98,1845.58,
12793,Kepler-1479 b,Kepler-1479,1,1,1,0,Transit,14.53261362,,0.163,,,,,5796.0,0.98,0.99,-0.02,[Fe/H],,4.27,728.668,
12810,Kepler-148 b,Kepler-148,1,1,3,0,Transit,1.729366,0.028,0.161,,,,,5272.0,0.85,,,,,,791.163,
12814,Kepler-148 c,Kepler-148,1,1,3,0,Transit,4.180043,0.05,0.321,,,,,5272.0,0.85,,,,,,791.163,
12824,Kepler-148 d,Kepler-148,1,1,3,0,Transit,51.84688575,,0.774,,,,,5172.0,0.81,0.86,0.07,[Fe/H],,4.68,791.163,
12834,Kepler-1480 b,Kepler-1480,1,2,1,0,Transit,22.12679948,,0.149,,,,,5156.0,0.81,0.85,0.07,[Fe/H],,4.79,500.892,
12843,Kepler-1481 b,Kepler-1481,1,1,1,0,Transit,5.94220998,,0.11,,,,,4908.0,0.75,0.8,0.04,[Fe/H],,3.89,459.076,
12854,Kepler-1482 b,Kepler-1482,1,1,1,0,Transit,12.25383217,,0.09,,,,,5381.0,0.84,0.88,-0.04,[Fe/H],,4.47,567.556,
12865,Kepler-1483 b,Kepler-1483,1,1,1,0,Transit,9.5085156,,0.136,,,,,6337.0,1.4,1.25,0.04,[Fe/H],,2.4,1273.78,
